8323,36,1,16,2
8323,50,1,16,3
8323,49,1,16,4
8324,53,4,7,5
8325,11,6,15,6
8325,23,6,15,7
8325,66,6,15,8
8325,31,6,15,9
8327,42,6,22,10
8327,3,6,22,3
8328,41,6,14,2
8328,46,6,14,2
8328,53,6,14,3
8328,14,6,14,4
8330,24,2,22,6
8331,46,5,9,7
8331,67,5,9,8
8331,41,5,9,9
8331,31,5,9,10
8331,25,5,9,25
8331,65,5,9,1
8333,42,1,18,3
8333,67,1,18,4
8333,44,1,18,5
8335,21,4,9,6
8336,42,0,22,6
8336,67,0,22,7
8336,95,0,22,8
8336,36,0,22,9
8338,69,1,9,69
8338,42,1,9,2
8338,33,1,9,3
8338,55,1,9,4
8338,87,1,9,5
8338,60,1,9,6
8338,47,1,9,7
8339,42,4,14,8
8339,94,4,14,9
8339,31,4,14,10
8339,26,4,14,26
8339,61,4,14,2
8339,34,4,14,3
8340,34,0,7,4
8341,38,0,9,5
8341,74,0,9,6
8341,14,0,9,7
8341,41,0,9,8
8342,42,5,16,9
8343,99,2,17,9
8343,77,2,17,77
8343,32,2,17,2
8343,20,2,17,3
8345,45,6,7,4
8346,85,5,1,5
8347,27,1,19,6
8347,34,1,19,7
8347,65,1,19,8
8347,36,1,19,9
8347,45,1,19,9
8347,95,1,19,95
8347,11,1,19,1
8348,45,2,14,3
8348,96,2,14,4
8348,88,2,14,5
8348,95,2,14,6
8348,21,2,14,7
8348,41,2,14,8
8348,65,2,14,9
8348,43,2,14,10
8348,80,2,14,80
8349,52,1,13,2
8349,88,1,13,2
8349,57,1,13,4
8349,60,1,13,5
8350,60,6,9,6
8351,87,2,17,7
8351,3,2,17,8
8351,16,2,17,9
8352,95,6,11,10
8352,21,6,11,21
8352,66,6,11,2
8352,14,6,11,2
8352,23,6,11,4
8352,43,6,11,4
8354,96,5,17,6
8354,76,5,17,6
8354,42,5,17,8
8354,74,5,17,9
8355,16,5,10,10
8356,42,2,8,42
8356,93,2,8,2
8356,16,2,8,3
8357,99,0,19,4
8357,56,0,19,5
8357,24,0,19,5
8357,58,0,19,7
8358,94,4,19,8
8358,57,4,19,9
8358,87,4,19,10
8358,42,4,19,42
8359,6,2,3,2
8359,21,2,3,3
8360,66,6,18,3
8360,34,6,18,5
8360,42,6,18,6
8364,94,1,8,7
8364,59,1,8,8
8364,27,1,8,9
8364,53,1,8,10
8364,88,1,8,88
8364,46,1,8,2
8364,95,1,8,3
8364,45,1,8,4
8364,77,1,8,5
8364,29,1,8,6
8364,21,1,8,7
8364,11,1,8,8
8365,90,1,12,8
8365,53,1,12,9
8365,45,1,12,45
8365,48,1,12,1
8366,94,5,19,3
8366,17,5,19,4
8366,31,5,19,4
8366,34,5,19,6
8366,22,5,19,6
8367,31,1,11,8
8367,73,1,11,9
8367,3,1,11,9
8368,3,2,12,3
8368,61,2,12,1
8368,92,2,12,2
8368,71,2,12,3
8368,58,2,12,4
8368,76,2,12,5
8370,32,0,23,7
8370,54,0,23,8
8370,66,0,23,9
8371,64,5,9,9
8371,53,5,9,53
8371,14,5,9,1
8373,9,0,18,2
8373,57,0,18,3
8373,14,0,18,4
8373,76,0,18,5
8373,18,0,18,6
8373,25,0,18,7
8373,45,0,18,9
8373,94,0,18,10
8377,96,2,14,96
8377,8,2,14,1
8377,47,2,14,2
8379,34,2,15,4
8379,21,2,15,5
8379,30,2,15,6
8379,6,2,15,7
8379,51,2,15,8
8380,89,0,8,9
8380,33,0,8,10
8380,47,0,8,47
8380,3,0,8,2
8380,43,0,8,3
8381,25,2,16,3
8381,60,2,16,4
8381,3,2,16,5
8381,34,2,16,6
8381,96,2,16,8
8382,54,1,10,8
8383,2,5,20,10
8385,60,1,11,60
8385,69,1,11,1
8386,53,4,12,3
8386,31,4,12,3
8387,98,1,11,5
8391,0,1,9,6
8393,15,1,17,6
8393,42,1,17,8
8394,20,6,9,8
8395,14,4,0,10
8395,59,4,0,59
8395,18,4,0,2
8395,49,4,0,3
8396,87,4,10,3
8398,29,4,8,4
8398,89,4,8,5
8398,56,4,8,6
8398,42,4,8,7
8399,42,0,10,9
8399,55,0,10,10
8400,6,5,10,6
8400,7,5,10,2
8400,40,5,10,3
8400,35,5,10,4
8400,62,5,10,5
8400,43,5,10,6
8400,79,5,10,7
8400,24,5,10,8
8400,55,5,10,9
8401,21,2,22,10
8401,73,2,22,73
8402,1,6,13,2
8403,60,1,10,3
8404,42,6,22,4
8404,24,6,22,4
8406,53,2,9,6
8406,42,2,9,7
8406,75,2,9,8
8406,92,2,9,8
8406,79,2,9,9
8406,29,2,9,29
8406,9,2,9,1
8407,0,2,10,3
8408,34,5,17,4
8409,32,4,17,5
8409,42,4,17,6
8409,88,4,17,7
8411,94,1,18,8
8412,48,1,16,9
8413,36,5,7,10
8413,21,5,7,21
8413,80,5,7,2
8414,18,4,9,3
8414,31,4,9,4
8414,21,4,9,5
8414,61,4,9,6
8415,99,5,8,6
8417,21,2,16,8
8417,94,2,16,9
8417,59,2,16,10
8419,9,4,12,9
8421,24,5,20,2
8423,47,1,9,3
8423,8,1,9,4
8424,70,3,12,5
8425,97,0,13,6
8425,76,0,13,7
8425,82,0,13,8
8425,51,0,13,9
8425,90,0,13,9
8425,88,0,13,88
8425,9,0,13,2
8425,66,0,13,2
8425,69,0,13,4
8426,21,2,8,5
8426,9,2,8,6
8426,53,2,8,7
8426,52,2,8,8
8428,90,3,17,9
8428,31,3,17,10
8429,95,5,13,95
8430,21,1,10,1
8432,53,4,16,3
8433,42,3,10,4
8434,24,5,11,5
8435,74,2,11,6
8435,34,2,11,7
8436,13,4,10,8
8436,43,4,10,9
8436,44,4,10,10
8436,36,4,10,36
8436,3,4,10,2
8436,45,4,10,3
8439,24,5,20,4
8439,69,5,20,5
8439,42,5,20,6
8439,28,5,20,7
8439,21,5,20,8
8439,31,5,20,9
8440,42,0,9,10
8443,65,0,7,65
8443,34,0,7,2
8443,96,0,7,3
8446,42,3,12,4
8446,84,3,12,4
8446,52,3,12,6
8446,44,3,12,7
8446,24,3,12,8
8447,52,2,9,9
8448,42,0,17,10
8448,31,0,17,31
8449,86,0,8,2
8449,59,0,8,3
8451,8,6,13,4
8451,53,6,13,5
8452,57,6,15,5
8453,80,3,15,7
8455,58,0,8,8
8455,6,0,8,9
8456,0,4,20,10
8457,43,3,19,43
8457,23,3,19,1
8459,75,0,8,2
8460,48,1,20,4
8460,9,1,20,5
8460,90,1,20,6
8460,51,1,20,7
8461,70,1,14,8
8461,53,1,14,8
8462,21,5,12,10
8463,25,3,14,25
8463,42,3,14,2
8463,31,3,14,3
8463,50,3,14,4
8463,45,3,14,5
8463,94,3,14,6
8464,33,3,8,7
8465,38,6,14,8
8465,55,6,14,9
8465,94,6,14,10
8467,73,0,15,73
8468,76,5,13,1
8469,19,2,14,3
8470,95,1,14,3
8470,42,1,14,5
8470,56,1,14,6
8470,99,1,14,7
8472,78,4,20,8
8472,92,4,20,8
8472,40,4,20,10
8472,22,4,20,22
8473,36,4,11,2
8473,96,4,11,3
8473,31,4,11,4
8473,9,4,11,4
8473,60,4,11,5
8474,17,0,21,6
8474,31,0,21,8
8474,88,0,21,9
8474,52,0,21,10
8475,20,6,14,20
8475,83,6,14,2
8475,34,6,14,2
8476,70,1,17,4
8476,21,1,17,5
8476,89,1,17,5
8476,34,1,17,7
8477,27,5,9,7
8478,96,4,23,9
8478,52,4,23,10
8478,42,4,23,42
8478,44,4,23,2
8478,65,4,23,2
8478,24,4,23,4
8478,43,4,23,5
8478,95,4,23,6
8479,31,2,22,6
8482,46,1,8,8
8482,97,1,8,9
8483,21,5,9,10
8483,6,5,9,6
8484,54,4,1,1
8485,45,3,17,3
8486,94,1,15,4
8486,21,1,15,5
8486,45,1,15,6
8486,32,1,15,7
8486,34,1,15,8
8486,66,1,15,9
8487,48,2,7,10
8487,73,2,7,73
8487,53,2,7,2
8488,95,2,10,3
8488,45,2,10,3
8488,10,2,10,4
8490,61,1,10,6
8490,81,1,10,7
8490,42,1,10,8
8490,32,1,10,9
8490,43,1,10,10
8491,70,5,15,70
8491,98,5,15,2
8491,31,5,15,3
8491,94,5,15,4
8491,59,5,15,4
8491,37,5,15,5
8492,27,0,21,6
8492,24,0,21,8
8493,41,1,9,9
8493,31,1,9,9
8493,95,1,9,95
8493,42,1,9,2
8494,52,5,8,3
8494,56,5,8,4
8494,85,5,8,5
8494,48,5,8,6
8495,16,3,16,7
8495,78,3,16,8
8495,42,3,16,9
8496,28,1,18,9
8497,27,1,22,27
8497,31,1,22,2
8497,42,1,22,3
8498,20,0,7,3
8498,56,0,7,4
8498,24,0,7,5
8498,84,0,7,6
8499,77,3,11,8
8499,7,3,11,9
8499,91,3,11,10
8499,12,3,11,12
8499,47,3,11,2
8501,45,0,12,3
8501,58,0,12,4
8505,28,1,20,4
8505,74,1,20,5
8506,21,6,14,6
8507,71,0,22,7
8507,48,0,22,8
8507,96,0,22,9
8507,43,0,22,43
8507,95,0,22,1
8507,34,0,22,2
8507,21,0,22,3
8507,99,0,22,4
8508,9,1,16,5
8508,34,1,16,7
8508,15,1,16,8
8508,94,1,16,9
8508,57,1,16,10
8508,59,1,16,59
8509,34,5,13,2
8510,51,0,11,3
8511,55,2,19,4
8511,10,2,19,5
8511,68,2,19,5
8511,99,2,19,7
8513,14,1,20,7
8513,43,1,20,8
8513,40,1,20,9
8513,86,1,20,86
8513,66,1,20,1
8513,81,1,20,3
8513,41,1,20,4
8513,25,1,20,5
8513,21,1,20,6
8513,31,1,20,7
8515,96,2,15,8
8515,42,2,15,9
8515,32,2,15,9
8515,95,2,15,95
8515,55,2,15,1
8515,14,2,15,2
8515,50,2,15,3
8516,21,6,13,5
8516,94,6,13,6
8516,53,6,13,6
8516,56,6,13,7
8516,74,6,13,8
8516,57,6,13,9
8518,48,5,10,48
8518,46,5,10,2
8519,42,4,15,3
8520,41,3,12,4
8520,6,3,12,5
8520,12,3,12,6
8521,42,1,12,7
8521,87,1,12,8
8521,56,1,12,8
8521,74,1,12,10
8524,40,5,16,40
8524,96,5,16,2
8524,45,5,16,3
8524,29,5,16,3
8524,14,5,16,5
8524,80,5,16,5
8524,73,5,16,6
8524,34,5,16,8
8524,43,5,16,8
8524,95,5,16,9
8527,57,0,8,57
8527,47,0,8,2
8527,42,0,8,3
8527,55,0,8,4
8527,53,0,8,5
8527,52,0,8,6
8527,76,0,8,7
8528,89,2,10,8
8528,69,2,10,9
8528,31,2,10,9
8528,4,2,10,4
8529,0,4,17,2
8530,15,0,12,2
8530,31,0,12,3
8531,25,3,11,4
8532,21,0,12,6
8533,42,0,8,7
8533,98,0,8,8
8533,15,0,8,8
8537,21,5,15,10
8537,48,5,15,48
8537,73,5,15,2
8537,38,5,15,3
8537,27,5,15,4
8538,65,3,9,4
8538,86,3,9,5
8538,42,3,9,7
8538,24,3,9,8
8539,42,1,12,9
8539,6,1,12,10
8539,73,1,12,73
8540,89,0,11,2
8540,80,0,11,2
8541,66,6,4,4
8541,25,6,4,4
8542,3,2,0,6
8542,28,2,0,6
8543,9,1,9,8
8543,50,1,9,9
8543,53,1,9,10
8546,21,0,8,21
8546,26,0,8,2
8546,31,0,8,3
8546,32,0,8,4
8547,87,5,20,4
8547,21,5,20,6
8547,43,5,20,7
8547,34,5,20,8
8547,15,5,20,8
8547,70,5,20,10
8548,62,0,19,62
8549,38,4,19,2
8550,15,2,17,3
8550,83,2,17,4
8550,21,2,17,5
8550,20,2,17,6
8551,55,0,16,7
8551,48,0,16,8
8551,67,0,16,8
8552,22,0,8,10
8552,97,0,8,97
8552,9,0,8,2
8553,85,6,18,2
8553,18,6,18,4
8553,21,6,18,5
8553,34,6,18,6
8554,69,0,13,7
8554,26,0,13,7
8556,21,4,8,9
8556,94,4,8,10
8556,34,4,8,34
8556,30,4,8,2
8557,38,3,18,3
8557,79,3,18,4
8558,1,0,15,5
8559,63,6,12,6
8560,45,0,13,6
8561,34,4,20,8
8561,49,4,20,9
8561,76,4,20,9
8561,66,4,20,66
8561,95,4,20,2
8562,53,6,18,3
8563,41,2,13,4
8563,62,2,13,5
8563,21,2,13,5
8563,34,2,13,7
8563,38,2,13,8
8563,76,2,13,9
8563,2,2,13,9
8565,24,3,10,24
8566,42,2,22,2
8566,55,2,22,3
8567,27,4,9,3
8567,79,4,9,4
8567,21,4,9,5
8567,73,4,9,6
8567,14,4,9,7
8567,22,4,9,8
8567,35,4,9,9
8567,18,4,9,18
8568,27,3,15,2
8568,30,3,15,3
8569,34,3,14,4
8571,5,5,11,4
8573,95,3,8,6
8573,82,3,8,7
8573,42,3,8,8
8573,45,3,8,9
8573,75,3,8,10
8577,21,5,14,21
8577,34,5,14,2
8577,20,5,14,2
8577,30,5,14,3
8580,31,3,20,5
8581,60,2,11,5
8582,69,3,9,6
8584,29,0,12,7
8584,22,0,12,8
8584,3,0,12,9
8585,28,1,17,28
8586,15,2,11,1
8587,53,5,9,3
8589,42,2,12,4
8590,21,3,12,5
8590,83,3,12,6
8590,73,3,12,6
8590,31,3,12,8
8592,2,5,15,9
8592,47,5,15,10
8593,42,2,11,42
8595,45,1,16,2
8595,17,1,16,3
8595,19,1,16,4
8595,21,1,16,5
8595,52,1,16,6
8597,52,3,12,7
8599,21,0,13,8
8599,88,0,13,9
8599,30,0,13,10
8599,59,0,13,59
8599,40,0,13,1
8599,34,0,13,3
8599,93,0,13,4
8600,75,6,20,5
8600,63,6,20,6
8600,21,6,20,7
8601,61,5,10,7
8601,18,5,10,8
8602,42,2,16,9
8602,64,2,16,64
8603,25,1,13,1
8603,9,1,13,3
8603,27,1,13,4
8603,57,1,13,5
8603,17,1,13,6
8603,77,1,13,7
8603,59,1,13,8
8603,95,1,13,9
8603,51,1,13,10
8603,86,1,13,86
8604,12,0,13,2
8604,66,0,13,3
8607,21,6,16,4
8607,98,6,16,5
8607,49,6,16,5
8610,0,0,23,7
8611,42,5,17,8
8613,42,6,10,9
8614,57,1,20,10
8614,24,1,20,24
8614,95,1,20,2
8615,89,4,10,3
8617,7,0,14,4
8617,58,0,14,5
8618,19,0,14,6
8620,72,2,11,7
8620,42,2,11,7
8621,15,1,10,9
8621,53,1,10,10
8621,21,1,10,21
8621,39,1,10,2
8621,10,1,10,3
8621,22,1,10,4
8622,2,5,16,5
8624,97,6,9,5
8624,3,6,9,6
8624,62,6,9,7
8624,57,6,9,8
8624,84,6,9,9
8624,42,6,9,42
8624,31,6,9,1
8626,21,4,7,3
8626,27,4,7,4
8626,53,4,7,5
8626,37,4,7,6
8626,70,4,7,7
8626,96,4,7,8
8626,80,4,7,8
8627,66,0,12,10
8627,59,0,12,59
8627,18,0,12,1
8627,38,0,12,3
8629,93,5,12,3
8630,24,2,11,5
8631,98,6,18,6
8633,98,1,9,7
8636,52,3,10,7
8638,40,6,18,8
8639,42,0,21,10
8639,94,0,21,94
8639,5,0,21,2
8640,39,5,13,3
8640,42,5,13,4
8640,5,5,13,5
8642,58,1,15,6
8642,99,1,15,7
8642,60,1,15,8
8642,91,1,15,8
8642,45,1,15,9
8642,19,1,15,19
8642,81,1,15,2
8642,97,1,15,2
8643,10,5,10,4
8643,31,5,10,5
8643,21,5,10,6
8644,12,6,10,7
8644,47,6,10,8
8647,88,5,2,8
8648,72,0,12,10
8648,42,0,12,42
8648,5,0,12,2
8648,68,0,12,3
8648,81,0,12,4
8648,24,0,12,5
8648,96,0,12,6
8649,91,5,6,7
8649,6,5,6,8
8649,42,5,6,9
8649,79,5,6,10
8649,72,5,6,72
8653,47,2,9,2
8653,21,2,9,3
8653,80,2,9,4
8653,40,2,9,4
8653,35,2,9,5
8653,45,2,9,6
8655,21,4,9,8
8655,46,4,9,9
8655,74,4,9,10
8655,96,4,9,96
8655,80,4,9,2
8656,21,6,11,3
8656,47,6,11,4
8657,45,2,16,4
8662,52,1,13,6
8662,63,1,13,7
8662,96,1,13,8
8662,67,1,13,9
8662,60,1,13,10
8662,45,1,13,45
8662,32,1,13,1
8662,89,1,13,3
8662,15,1,13,3
8663,6,6,21,5
8663,42,6,21,6
8663,31,6,21,7
8663,5,6,21,8
8664,57,5,22,8
8665,34,1,19,9
8665,76,1,19,76
8665,22,1,19,1
8665,47,1,19,2
8666,36,3,15,3
8666,93,3,15,4
8666,47,3,15,5
8668,77,2,14,6
8668,59,2,14,8
8669,31,0,16,9
8669,34,0,16,10
8669,53,0,16,53
8669,27,0,16,2
8669,40,0,16,3
8672,40,2,19,3
8672,48,2,19,4
8674,45,6,15,6
8675,56,6,15,6
8675,97,6,15,8
8675,60,6,15,9
8675,29,6,15,9
8675,99,6,15,99
8676,27,0,18,2
8676,96,0,18,3
8676,82,0,18,4
8676,38,0,18,5
8676,14,0,18,6
8676,43,0,18,7
8676,68,0,18,7
8676,57,0,18,9
8677,34,1,9,10
8677,21,1,9,21
8677,38,1,9,1
8678,8,3,18,3
8678,74,3,18,4
8678,51,3,18,5
8678,99,3,18,5
8678,71,3,18,6
8678,12,3,18,8
8678,97,3,18,9
8678,31,3,18,9
8678,25,3,18,25
8678,22,3,18,2
8678,32,3,18,3
8679,45,5,13,4
8679,98,5,13,5
8680,31,1,14,6
8680,71,1,14,7
8680,82,1,14,8
8680,80,1,14,8
8680,9,1,14,10
8681,53,1,19,53
8682,54,2,18,1
8682,21,2,18,2
8684,87,1,7,4
8685,7,1,18,5
8685,12,1,18,6
8685,34,1,18,7
8688,42,6,13,8
8690,23,2,11,9
8690,66,2,11,9
8691,42,0,13,42
8691,6,0,13,1
8691,58,0,13,3
8694,74,0,11,4
8694,49,0,11,5
8694,21,0,11,6
8694,89,0,11,6
8694,90,0,11,8
8696,69,2,16,9
8696,74,2,16,10
8696,87,2,16,87
8696,82,2,16,2
8696,9,2,16,3
8697,44,5,13,4
8697,34,5,13,5
8698,46,2,8,6
8700,75,6,9,6
8700,22,6,9,8
8700,31,6,9,9
8700,1,6,9,10
8700,11,6,9,11
8700,71,6,9,1
8701,90,0,3,3
8701,34,0,3,4
8703,61,4,9,5
8703,96,4,9,6
8704,16,2,15,6
8704,55,2,15,7
8704,35,2,15,9
8705,87,5,16,10
8707,50,6,11,50
8707,34,6,11,2
8707,31,6,11,3
8709,42,2,9,4
8710,96,6,19,5
8710,19,6,19,5
8710,45,6,19,7
8710,21,6,19,8
8710,53,6,19,9
8710,31,6,19,9
8710,32,6,19,32
8710,62,6,19,1
8710,90,6,19,2
8711,51,4,15,4
8711,59,4,15,5
8711,96,4,15,6
8711,76,4,15,7
8711,14,4,15,8
8713,58,6,19,9
8713,15,6,19,9
8714,29,4,15,29
8714,88,4,15,2
8714,62,4,15,2
8716,98,2,12,4
8716,81,2,12,5
8716,3,2,12,6
8716,95,2,12,7
8717,19,6,12,7
8717,60,6,12,8
8717,40,6,12,9
8717,32,6,12,32
8717,94,6,12,1
8717,68,6,12,2
8717,62,6,12,3
8717,55,6,12,4
8718,78,0,11,5
8719,59,0,18,7
8719,34,0,18,8
8719,12,0,18,8
8719,44,0,18,10
8720,55,3,12,55
8720,94,3,12,2
8720,45,3,12,3
8720,21,3,12,4
8721,42,2,16,5
8721,36,2,16,5
8721,84,2,16,6
8723,85,5,14,8
8723,21,5,14,9
8724,1,5,19,10
8724,47,5,19,47
8724,34,5,19,2
8724,98,5,19,3
8724,92,5,19,4
8726,68,3,9,5
8727,64,0,17,6
8727,42,0,17,7
8728,21,5,18,8
8728,73,5,18,9
8728,7,5,18,10
8728,12,5,18,12
8728,70,5,18,2
8728,97,5,18,3
8729,21,2,15,4
8730,64,1,20,4
8730,79,1,20,5
8730,96,1,20,6
8731,48,4,9,7
8732,74,0,8,9
8732,59,0,8,10
8732,86,0,8,86
8732,28,0,8,2
8732,21,0,8,3
8732,57,0,8,4
8733,24,3,9,4
8733,46,3,9,5
8733,16,3,9,7
8733,75,3,9,7
8736,12,6,7,9
8736,62,6,7,9
8736,45,6,7,45
8736,53,6,7,2
8737,72,1,13,2
8737,88,1,13,3
8738,55,2,15,4
8738,82,2,15,6
8738,34,2,15,6
8739,94,1,14,7
8739,45,1,14,9
8739,38,1,14,10
8739,23,1,14,23
8739,43,1,14,2
8740,58,4,18,3
8740,99,4,18,4
8740,55,4,18,5
8740,92,4,18,6
8740,46,4,18,7
8741,47,4,14,8
8742,11,5,19,9
8744,31,0,18,9
8749,50,3,13,50
8750,95,6,12,2
8750,3,6,12,3
8750,94,6,12,3
8750,75,6,12,4
8750,37,6,12,5
8750,66,6,12,6
8752,67,0,22,7
8752,92,0,22,8
8752,32,0,22,10
8753,45,1,18,45
8753,95,1,18,2
8754,24,1,17,3
8754,21,1,17,4
8754,47,1,17,5
8754,43,1,17,6
8756,83,5,20,7
8757,31,5,16,8
8759,28,4,9,9
8760,61,4,16,9
8761,9,2,12,9
8761,32,2,12,2
8761,96,2,12,3
8761,71,2,12,4
8761,92,2,12,5
8761,17,2,12,5
8762,41,3,8,6
8762,96,3,8,7
8764,21,2,10,9
8766,53,6,18,10
8766,92,6,18,92
8766,62,6,18,2
8766,9,6,18,3
8766,61,6,18,3
8766,77,6,18,4
8767,24,5,11,6
8767,39,5,11,7
8769,96,3,8,8
8770,50,6,8,9
8770,24,6,8,10
8770,5,6,8,5
8770,15,6,8,2
8771,47,4,9,3
8771,60,4,9,3
8772,24,3,19,5
8772,58,3,19,6
8772,70,3,19,7
8772,56,3,19,7
8773,86,1,11,8
8773,59,1,11,9
8773,48,1,11,48
8773,53,1,11,2
8773,11,1,11,2
8773,74,1,11,3
8773,34,1,11,4
8773,94,1,11,5
8774,42,2,9,7
8775,2,1,9,8
8775,9,1,9,9
8776,21,3,19,10
8776,30,3,19,30
8776,94,3,19,2
8776,1,3,19,3
8776,82,3,19,4
8776,38,3,19,4
8777,66,5,9,6
8777,95,5,9,7
8783,60,6,11,7
8783,11,6,11,8
8784,24,3,14,10
8786,42,0,11,42
8786,71,0,11,2
8786,47,0,11,3
8786,10,0,11,4
8786,5,0,11,5
8786,80,0,11,6
8787,31,0,10,7
8787,46,0,10,8
8787,60,0,10,9
8787,84,0,10,10
8788,93,4,15,93
8789,21,6,15,2
8789,32,6,15,3
8790,21,3,12,3
8791,95,6,22,5
8792,94,3,15,6
8792,33,3,15,7
8792,17,3,15,8
8794,74,2,0,9
8794,80,2,0,10
8796,52,0,9,52
8796,47,0,9,1
8797,6,1,14,3
8797,86,1,14,4
8797,32,1,14,4
8797,73,1,14,5
8797,52,1,14,6
8798,34,3,11,8
8798,9,3,11,8
8800,42,6,16,10
8800,94,6,16,94
8800,11,6,16,2
8800,31,6,16,3
8800,5,6,16,4
8800,37,6,16,5
8801,42,0,14,6
8802,74,5,18,7
8802,73,5,18,8
8802,21,5,18,9
8802,46,5,18,10
8802,24,5,18,24
8803,42,3,11,1
8803,47,3,11,2
8805,21,2,16,3
8806,46,4,10,5
8806,15,4,10,6
8807,25,4,9,6
8807,24,4,9,7
8807,42,4,9,9
8808,33,0,15,10
8808,76,0,15,76
8808,80,0,15,1
8808,95,0,15,2
8809,42,0,12,4
8809,87,0,12,5
8809,36,0,12,6
8809,52,0,12,7
8809,34,0,12,8
8810,20,0,12,9
8810,21,0,12,10
8810,24,0,12,24
8812,0,0,16,2
8813,98,0,11,3
8813,1,0,11,4
8813,96,0,11,5
8814,24,2,17,5
8815,31,4,11,7
8815,21,4,11,8
8817,36,2,10,9
8817,71,2,10,10
8817,84,2,10,84
8817,61,2,10,1
8817,50,2,10,3
8817,31,2,10,4
8817,73,2,10,4
8818,12,1,13,5
8818,30,1,13,6
8819,8,6,16,7
8819,86,6,16,8
8819,21,6,16,10
8819,82,6,16,82
8820,56,6,14,1
8821,95,0,14,2
8821,56,0,14,4
8821,3,0,14,4
8822,34,4,9,5
8822,30,4,9,6
8822,73,4,9,8
8823,33,0,14,9
8823,69,0,14,10
8823,87,0,14,87
8824,42,2,14,2
8825,8,1,13,3
8825,80,1,13,4
8825,53,1,13,5
8826,46,2,9,6
8827,34,3,15,7
8827,79,3,15,7
8827,25,3,15,9
8828,9,1,16,9
8828,34,1,16,34
8829,44,1,8,2
8830,42,5,9,3
8830,96,5,9,4
8830,45,5,9,5
8830,69,5,9,6
8830,3,5,9,7
8830,9,5,9,7
8830,13,5,9,9
8830,34,5,9,9
8831,33,0,9,33
8831,6,0,9,2
8831,71,0,9,3
8831,45,0,9,4
8831,21,0,9,4
8832,10,3,12,5
8833,52,0,10,7
8834,35,0,13,7
8834,18,0,13,9
8834,22,0,13,9
8834,62,0,13,62
8834,45,0,13,2
8835,42,5,9,2
8835,54,5,9,3
8837,21,3,9,5
8837,26,3,9,6
8837,36,3,9,7
8837,68,3,9,8
8838,95,5,17,8
8839,67,4,18,9
8840,4,2,12,4
8840,7,2,12,2
8840,30,2,12,2
8840,99,2,12,3
8840,79,2,12,5
8840,85,2,12,5
8841,21,2,15,7
8841,34,2,15,8
8841,4,2,15,9
8841,27,2,15,10
8842,98,1,20,98
8844,84,3,7,2
8844,53,3,7,3
8844,52,3,7,4
8847,2,1,20,5
8849,2,2,10,6
8849,47,2,10,7
8850,87,0,15,8
8850,38,0,15,8
8850,66,0,15,9
8850,49,0,15,49
8851,21,6,9,2
8851,94,6,9,3
8851,97,6,9,3
8851,4,6,9,5
8851,86,6,9,5
8852,1,1,9,6
8854,96,6,19,8
8854,12,6,19,8
8854,82,6,19,9
8854,1,6,19,1
8854,9,6,19,1
8854,34,6,19,2
8855,42,0,16,4
8855,27,0,16,5
8855,15,0,16,6
8856,32,1,15,7
8856,70,1,15,8
8856,45,1,15,9
8856,53,1,15,9
8856,31,1,15,31
8856,92,1,15,2
8857,40,4,23,2
8857,74,4,23,3
8857,12,4,23,4
8857,55,4,23,5
8857,77,4,23,6
8858,21,5,15,8
8858,49,5,15,9
8858,20,5,15,10
8860,42,4,14,42
8860,39,4,14,1
8861,21,0,12,3
8861,84,0,12,4
8861,34,0,12,5
8861,48,0,12,6
8861,33,0,12,7
8861,55,0,12,8
8861,87,0,12,9
8862,24,1,16,9
8862,73,1,16,73
8863,93,0,15,1
8864,31,0,12,2
8864,8,0,12,3
8864,18,0,12,4
8867,56,6,10,6
8867,3,6,10,7
8872,76,3,19,7
8873,45,6,16,8
8874,42,4,13,10
8875,44,4,15,44
8875,95,4,15,2
8877,67,6,12,2
8879,90,6,11,3
8879,38,6,11,5
8879,77,6,11,5
8879,7,6,11,6
8880,83,2,18,8
8880,15,2,18,9
8880,31,2,18,9
8881,31,1,11,31
8881,60,1,11,1
8881,12,1,11,3
8881,42,1,11,3
8881,84,1,11,4
8882,15,5,17,5
8882,24,5,17,7
8882,42,5,17,7
8883,52,0,12,8
8884,32,0,22,10
8884,96,0,22,96
8884,11,0,22,2
8884,55,0,22,3
8884,75,0,22,4
8885,24,0,13,5
8885,42,0,13,6
8886,24,3,9,7
8886,21,3,9,8
8888,87,2,17,9
8888,42,2,17,10
8888,36,2,17,36
8888,7,2,17,2
8889,13,6,14,3
8889,39,6,14,3
8889,16,6,14,5
8890,21,0,15,6
8890,61,0,15,7
8890,19,0,15,8
8890,43,0,15,9
8890,34,0,15,10
8890,96,0,15,96
8891,38,0,8,2
8891,41,0,8,3
8893,94,0,16,4
8895,21,1,18,5
8895,40,1,18,6
8896,6,1,4,7
8896,42,1,4,8
8897,42,5,16,9
8897,10,5,16,10
8897,45,5,16,45
8897,94,5,16,1
8898,45,3,21,3
8898,18,3,21,4
8898,86,3,21,5
8898,73,3,21,6
8900,96,4,13,7
8900,85,4,13,8
8901,12,1,16,9
8901,11,1,16,10
8901,21,1,16,21
8903,73,3,13,2
8904,61,0,10,2
8906,22,5,21,4
8906,96,5,21,5
8906,38,5,21,6
8906,42,5,21,7
8908,17,1,10,8
8908,82,1,10,9
8908,14,1,10,9
8908,27,1,10,27
8908,66,1,10,1
8909,34,3,8,3
